task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
148	a3/472398	1068340	convert_stpeter (17)	COMPLETED	0	2022-07-11 08:55:46.462	11.5s	8.1s	113.1%	198.6 MB	6.4 GB	48 MB	35.5 MB
151	9e/639637	1068937	convert_stpeter (20)	COMPLETED	0	2022-07-11 08:55:47.115	11.2s	7.6s	128.2%	175.9 MB	6.4 GB	46.8 MB	34.5 MB
153	4f/f9d791	1070192	run_stpeter (23)	COMPLETED	0	2022-07-11 08:55:48.039	10.6s	7.8s	101.2%	19.9 MB	28.9 MB	436.9 MB	8.6 MB
155	f6/597317	1074003	run_stpeter (25)	COMPLETED	0	2022-07-11 08:55:50.596	8.7s	7.5s	101.1%	19.4 MB	28.2 MB	435.5 MB	8.9 MB
154	48/694bb9	1073223	run_stpeter (24)	COMPLETED	0	2022-07-11 08:55:49.914	10.3s	8.7s	89.4%	19.9 MB	28.5 MB	420.2 MB	9.2 MB
158	70/a2af04	1078559	convert_stpeter (22)	COMPLETED	0	2022-07-11 08:55:55.010	8s	6s	124.7%	180.5 MB	6.4 GB	47 MB	34.7 MB
156	33/df45d9	1078210	run_stpeter (26)	COMPLETED	0	2022-07-11 08:55:54.747	9s	7.5s	100.8%	20 MB	28.7 MB	440.4 MB	9.1 MB
157	1e/f29b56	1078551	run_stpeter (27)	COMPLETED	0	2022-07-11 08:55:55.004	9.7s	7.6s	94.0%	19.7 MB	28.6 MB	413.9 MB	8.4 MB
159	c5/09a7fa	1081309	convert_stpeter (23)	COMPLETED	0	2022-07-11 08:55:58.639	7.2s	6s	140.2%	182.9 MB	6.4 GB	47.7 MB	35.4 MB
160	ea/1f2f4b	1081651	convert_stpeter (24)	COMPLETED	0	2022-07-11 08:55:59.266	7s	5.9s	146.3%	188 MB	6.4 GB	47.6 MB	35.3 MB
161	96/2764fb	1082588	convert_stpeter (25)	COMPLETED	0	2022-07-11 08:56:00.230	7.4s	6.4s	149.8%	181.2 MB	6.4 GB	47.3 MB	35 MB
162	bb/f69b25	1083873	convert_stpeter (26)	COMPLETED	0	2022-07-11 08:56:03.782	7s	5.9s	157.2%	188.9 MB	6.4 GB	48.4 MB	36 MB
163	6e/e0f7e6	1084349	convert_stpeter (27)	COMPLETED	0	2022-07-11 08:56:04.754	6.1s	4.9s	166.0%	180.9 MB	6.4 GB	46.3 MB	34 MB
164	44/a50937	1086196	run_merge_quant (1)	COMPLETED	0	2022-07-11 08:56:10.878	18.2s	16.9s	124.7%	274.1 MB	6.4 GB	86.5 MB	31.6 MB
165	46/957528	1088434	run_rots_analysis_proteins (1)	COMPLETED	0	2022-07-11 08:56:29.307	15m	14m 59s	100.2%	214.8 MB	6.4 GB	7.6 MB	5.8 MB
166	b5/48cf2f	1088433	run_rots_analysis_peptides (1)	COMPLETED	0	2022-07-11 08:56:29.300	47m 48s	47m 47s	100.1%	495.8 MB	6.5 GB	8.3 MB	12.8 MB
167	db/cd9f36	1162153	run_final_qc (1)	COMPLETED	0	2022-07-11 09:44:17.082	3.1s	2.2s	222.2%	136.6 MB	6.4 GB	25.9 MB	8.3 MB
